Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:AFN Node Total Pressure [Pa](TimeStep),ZONE_NORD:AFN Node Total Pressure [Pa](TimeStep),ExtNode   1:AFN Node Total Pressure [Pa](TimeStep),ExtNode   2:AFN Node Total Pressure [Pa](TimeStep),GATE 2:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),GATE 2:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](TimeStep),GATE 2:AFN Linkage Node 1 to Node 2 Pressure Difference [Pa](TimeStep),GATE 5:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),GATE 5:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](TimeStep),GATE 5:AFN Linkage Node 1 to Node 2 Pressure Difference [Pa](TimeStep),SPALT_SUED:AFN Linkage Node 1 to Node 2 Volume Flow Rate [m3/s](TimeStep),SPALT_SUED:AFN Linkage Node 2 to Node 1 Volume Flow Rate [m3/s](TimeStep),SPALT_SUED:AFN Linkage Node 1 to Node 2 Pressure Difference [Pa](TimeStep),GATE 2:AFN Surface Venting Window or Door Opening Factor [](TimeStep),GATE 5:AFN Surface Venting Window or Door Opening Factor [](TimeStep),SPALT_SUED:AFN Surface Venting Window or Door Opening Factor [](TimeStep),ZONE_SUED:AFN Zone Infiltration Volume [m3](TimeStep),ZONE_SUED:AFN Zone Infiltration Air Change Rate [ach](TimeStep),ZONE_NORD:AFN Zone Infiltration Volume [m3](TimeStep),ZONE_NORD:AFN Zone Infiltration Air Change Rate [ach](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  03:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,411.9021423970699,0.0,391.36166259634774,0.0 
 01/15  04:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,411.9943471159787,0.0,391.45391089399357,0.0 
 01/15  04:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.08583284483757,0.0,391.54544244485453,0.0 
 01/15  04:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.1766051366577,0.0,391.63626275979925,0.0 
 01/15  04:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.2666695020162,0.0,391.7263773091254,0.0 
 01/15  05:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.35603141080355,0.0,391.81579152133787,0.0 
 01/15  05:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.44469629059313,0.0,391.90451078419574,0.0 
 01/15  05:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.5326695278054,0.0,391.9925404448878,0.0 
 01/15  05:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.619956468756,0.0,392.07988581043907,0.0 
 01/15  06:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.70656241837435,0.0,392.16655214771174,0.0 
 01/15  06:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.79249264218396,0.0,392.25254468392825,0.0 
 01/15  06:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.8777523651369,0.0,392.33786860707926,0.0 
 01/15  06:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,412.9623467727216,0.0,392.42252906545775,0.0 
 01/15  07:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.0462810112514,0.0,392.506531169347,0.0 
 01/15  07:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.1295601878665,0.0,392.5898799897404,0.0 
 01/15  07:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.2121893708246,0.0,392.67258055938873,0.0 
 01/15  07:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.2941735899075,0.0,392.75463787384797,0.0 
 01/15  08:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.37551783677196,0.0,392.83605688950047,0.0 
 01/15  08:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.4562270651223,0.0,392.91684252675634,0.0 
 01/15  08:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.53630619088653,0.0,392.9969996677247,0.0 
 01/15  08:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.615760092449,0.0,393.0765331580188,0.0 
 01/15  09:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.69459361158073,0.0,393.15544780681375,0.0 
 01/15  09:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.77281155285897,0.0,393.2337483864977,0.0 
 01/15  09:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.85041868430574,0.0,393.31143963331135,0.0 
 01/15  09:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,413.92741973738885,0.0,393.3885262479308,0.0 
 01/15  10:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.00381940824457,0.0,393.4650128954673,0.0 
 01/15  10:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.07962235662865,0.0,393.54090420505963,0.0 
 01/15  10:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.15483320667414,0.0,393.6162047716789,0.0 
 01/15  10:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,16.999999999999996,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.22945654799696,0.0,393.6909191544983,0.0 
 01/15  11:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.30349693458993,0.0,393.76505187893065,0.0 
 01/15  11:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.3769588855211,0.0,393.8386074355803,0.0 
 01/15  11:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.4498468862149,0.0,393.9115902811172,0.0 
 01/15  11:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.5221653871704,0.0,393.98400483827584,0.0 
 01/15  12:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.5939188051269,0.0,394.055855496612,0.0 
 01/15  12:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.665111523238,0.0,394.1271466116888,0.0 
 01/15  12:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.73574789077986,0.0,394.1978825065308,0.0 
 01/15  12:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.8058322244325,0.0,394.26806747115927,0.0 
 01/15  13:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.000000000000004,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.8753688070573,0.0,394.3377057625912,0.0 
 01/15  13:15:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,414.94436188961856,0.0,394.4068016061793,0.0 
 01/15  13:30:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,415.0128156900756,0.0,394.4753591949121,0.0 
 01/15  13:45:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000004,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,415.08073439431615,0.0,394.5433826892404,0.0 
 01/15  14:00:00,17.0,5.071965,247.5,17.0,5.071965,17.0,5.071965,17.0,17.0,-2.775296597054374,-3.073576427850768,0.5368128295657091,-6.385685855329135,0.0,13.491198750968117,-3.312109426620083,13.491198752716144,0.0,3.3121094274783673,13.491178129517474,0.0,0.29827983079639386,1.0,1.0,1.0,0.0,0.0,0.0,0.0,415.14812215592247,0.0,394.6108762189398,0.0 
